file,E_label,E_gupta,Fmax_gupta,E_sc,Fmax_sc,Delta_gupta,Delta_sc,E_gupta_aligned,Delta_gupta_aligned,E_sc_aligned,Delta_sc_aligned
763.xyz,-1546.391135,-1.7070234785459202,0.14071620663151815,-4621.779194634594,35.52111210726554,-1544.6841115214543,3075.3880596345944,-1548.1214471411529,1.7303121411528082,-1549.5617076560193,3.1705726560192034
764.xyz,-1547.928309,-1.7089069316986754,0.15358300593515642,-4474.501575576685,204.54908679020127,-1546.2194020683012,2926.5732665766855,-1548.1582476210433,0.22993862104340224,-1547.6229186708813,-0.30539032911860886
765.xyz,-1549.014071,-1.7538550825734536,0.15856588748551204,-4408.011045352038,268.9015083742779,-1547.2602159174266,2858.9969743520383,-1549.0364821128114,0.022411112811369094,-1546.7476254088083,-2.2664455911917685
766.xyz,-1550.7013,-1.805191224140785,0.14104314938382667,-4645.635657197381,162.82459314720498,-1548.8961087758591,3094.9343571973814,-1550.0395304990361,-0.6617695009638282,-1549.8757584068187,-0.8255415931812422
767.xyz,-1554.229044,-2.0500677890425636,0.16917482274212792,-4940.162731220964,140.63638448318522,-1552.1789762109574,3385.933687220964,-1554.8241332321181,0.5950892321181982,-1553.7529656199345,-0.47607838006547354
768.xyz,-1552.277642,-1.9272685463231365,0.15918860798709947,-4858.49787157306,145.4700867026183,-1550.3503734536769,3306.2202295730604,-1552.4247791225428,0.1471371225427447,-1552.6779147644752,0.4002727644751758
769.xyz,-1551.035295,-1.9636169395103102,0.15289460985322942,-4966.529531135829,85.66526077990049,-1549.0716780604896,3415.494236135829,-1553.134984370057,2.099689370057149,-1554.100062901757,3.0647679017570226
770.xyz,-1553.644068,-1.9353189627572047,0.15969738138232087,-4852.599324079182,148.28880190896345,-1551.7087490372428,3298.955256079182,-1552.5820748788285,-1.0619931211715539,-1552.600265227617,-1.04380277238306
771.xyz,-1552.169721,-1.8914102600908398,0.1705664233183427,-4700.055797082679,238.68560422032746,-1550.278310739909,3147.886076082679,-1551.7241499938243,-0.445571006175669,-1550.592154886163,-1.5775661138370651
772.xyz,-1551.936736,-1.857035256385667,0.14557419038797462,-4716.03961212958,133.75825471500374,-1550.0797007436145,3164.1028761295797,-1551.0525024772749,-0.8842335227252534,-1550.802568693445,-1.1341673065551277
773.xyz,-1552.69981,-1.8902908330978725,0.16543435657812613,-4754.848113558468,144.90934341996552,-1550.8095191669022,3202.148303558468,-1551.7022776948063,-0.9975323051937721,-1551.313450764878,-1.3863592351219722
774.xyz,-1555.706711,-2.1039661746005778,0.15593692438525364,-5076.2475848925005,135.651513507909,-1553.6027448253994,3520.5408738925007,-1555.8772448802379,0.17053388023782645,-1555.5444110345886,-0.162299965411421
775.xyz,-1553.403897,-2.0002986852700926,0.1625480616371521,-4894.3676059203335,149.3599434283092,-1551.4035983147298,3340.9637089203334,-1553.8517029383972,0.4478059383973232,-1553.1501103791054,-0.2537866208945161
776.xyz,-1550.477906,-1.781435309039482,0.1707109651737766,-4543.8009569938495,189.68064487271957,-1548.6964706909605,2993.3230509938494,-1549.575367599797,-0.9025384002031842,-1548.5351881536983,-1.9427178463017754
777.xyz,-1555.557674,-2.101782248525963,0.15653173258431152,-5034.754902356472,131.41841900461037,-1553.455891751474,3479.197228356472,-1555.8345735095836,0.2768995095836999,-1554.9981939217696,-0.5594800782303082
778.xyz,-1552.705406,-1.9335396728874379,0.14710535918736006,-4844.488938087763,158.69624705805956,-1550.7718663271125,3291.783532087763,-1552.5473096281103,-0.15809637188976922,-1552.4934986521796,-0.21190734782044274
779.xyz,-1553.263822,-1.9988514593915792,0.16154527472752472,-4893.564941620869,131.69302650104487,-1551.2649705406084,3340.301119620869,-1553.8234258311268,0.5596038311268785,-1553.1395439623443,-0.12427803765558565
780.xyz,-1552.18403,-1.953099245478431,0.14568634211161433,-4866.724003851856,138.24904747602545,-1550.2309307545215,3314.539973851856,-1552.9294808845323,0.7454508845323744,-1552.7862050447936,0.6021750447937393
781.xyz,-1553.463381,-1.9475656012130742,0.16559096330088385,-4808.277229089355,198.69792921222063,-1551.515815398787,3254.8138480893554,-1552.8213599237267,-0.642021076273295,-1552.0168012219235,-1.4465797780765115
782.xyz,-1554.331682,-2.0914390073509486,0.1596849815722864,-5011.242081425815,128.1026360344199,-1552.240242992649,3456.910399425815,-1555.6324786295988,1.3007966295988354,-1554.688666931033,0.35698493103291185
783.xyz,-1549.638286,-1.737170160119237,0.13920328736638393,-4612.656873233039,253.01695782989015,-1547.901115839881,3063.0185872330385,-1548.7104781703447,-0.9278078296554213,-1549.4416197813962,-0.19666621860392297
784.xyz,-1547.858327,-1.635372735765981,0.10238318133960336,-4466.730480168191,219.05579102841446,-1546.222954264234,2918.8721531681913,-1546.7214751190454,-1.1368518809545094,-1547.5206185775146,-0.3377084224853206
785.xyz,-1553.275921,-1.9077397366379276,0.16822313702270952,-4838.869359990195,127.42305629384332,-1551.368181263362,3285.5934389901954,-1552.043208937453,-1.2327120625468524,-1552.4195215184754,-0.8563994815244769
786.xyz,-1553.28887,-1.9763374620420897,0.15022093390477095,-4952.787295027039,115.53237003646804,-1551.312532537958,3399.498425027039,-1553.3835285575997,0.09465855759958686,-1553.9191576415462,0.6302876415461469
787.xyz,-1554.206192,-2.0580718058149694,0.16145943657762896,-4978.726258978318,144.8784515602431,-1552.1481201941851,3424.5200669783176,-1554.9805223930828,0.7743303930826642,-1554.26062281403,0.05443081402995631
788.xyz,-1547.417307,-1.6865999043456072,0.1540968985265394,-4388.50732902042,225.8003370474465,-1545.7307070956542,2841.0900220204203,-1547.7223943000722,0.30508730007227314,-1546.4908749898725,-0.9264320101274279
789.xyz,-1553.543247,-1.9802731093979506,0.15534673092919726,-4949.443385622749,122.95385517802676,-1551.562973890602,3395.9001386227487,-1553.460426520877,-0.08282047912302914,-1553.8751378185627,0.33189081856266966
790.xyz,-1547.473149,-1.703678182288617,0.15541041503033498,-4542.749792446178,141.42970682333942,-1545.7694708177114,2995.276643446178,-1548.0560839504283,0.5829349504283527,-1548.5213504351118,1.0482014351118778
791.xyz,-1547.838286,-1.7522148070484187,0.1443144186926371,-4602.496224295811,153.30169965652834,-1546.0860711929515,3054.6579382958107,-1549.0044330404014,1.1661470404014835,-1549.3078631769142,1.4695771769142993
792.xyz,-1554.920954,-2.0661668535748228,0.16774975977950832,-4950.082407215336,157.20540655687083,-1552.8547871464252,3395.161453215336,-1555.1386901934673,0.2177361934673172,-1553.8835500133885,-1.03740398661148
793.xyz,-1550.311942,-1.9010882150173825,0.18119762777063475,-4792.967936494935,79.20047315179926,-1548.4108537849827,3242.655994494935,-1551.913245955746,1.6013039557460615,-1551.8152669491524,1.5033249491523293
794.xyz,-1550.68632,-1.8769259865292383,0.1660063665660829,-4790.832708632026,196.46688068712768,-1548.8093940134709,3240.146388632026,-1551.441144166389,0.7548241663889712,-1551.7871584267043,1.1008384267042857
795.xyz,-1553.387938,-2.022208812534648,0.16851416058326601,-4903.051151707943,142.41753307192198,-1551.3657291874654,3349.663213707943,-1554.279801294131,0.8918632941308715,-1553.2644221328712,-0.12351586712884455
796.xyz,-1554.683879,-2.0225884809994743,0.16874340097393273,-4944.778933180838,126.21610723818242,-1552.6612905190004,3390.095054180838,-1554.2872195735208,-0.39665942647911834,-1553.81373413025,-0.8701448697499927
797.xyz,-1552.55817,-1.893515980547595,0.12249046712789889,-4872.227859417481,65.01303876377963,-1550.6646540194524,3319.669689417481,-1551.7652933178356,-0.7928766821644331,-1552.8586587863376,0.3004887863376098
798.xyz,-1552.565967,-1.8922520089490185,0.1244039094946923,-4874.012363057447,65.45484491003086,-1550.673714991051,3321.446396057447,-1551.7405967856562,-0.8253702143438204,-1552.8821503122276,0.3161833122276221
799.xyz,-1552.836919,-1.871310408201002,0.16936046279645,-4748.819708468331,122.85226895282709,-1550.965608591799,3195.9827894683303,-1551.3314223094694,-1.5054966905306628,-1551.2340917593383,-1.6028272406617816
800.xyz,-1546.842247,-1.6897218321614684,0.14702548131609797,-4576.495382836556,33.226164160079605,-1545.1525251678386,3029.653135836556,-1547.7833931317336,0.9411461317336034,-1548.9655834378202,2.1233364378201713
801.xyz,-1549.888542,-1.8280291027048738,0.14343916281059393,-4860.2754807090305,23.937589237963017,-1548.060512897295,3310.386938709031,-1550.4857560340902,0.597214034090257,-1552.7013155298785,2.812773529878541
802.xyz,-1550.5688,-1.942876449050207,0.17263381939460495,-4817.362889126063,71.55876901584844,-1548.62592355095,3266.794089126063,-1552.7297393545502,2.160939354550237,-1552.1364064797663,1.5676064797662548
803.xyz,-1551.917181,-1.880304274511558,0.13823953539310718,-4683.43026559139,235.42059893759844,-1550.0368767254886,3131.51308459139,-1551.5071519769765,-0.41002902302352595,-1550.3732934085428,-1.5438875914571781
804.xyz,-1556.299794,-2.072235181208048,0.1582063547563768,-5031.22404009453,140.86514839724398,-1554.227558818792,3474.92424609453,-1555.2572582442353,-1.0425357557646748,-1554.9517130178463,-1.3480809821537605
805.xyz,-1552.908974,-1.9645511947399443,0.16001452911408584,-4867.5909187904745,186.51867648741145,-1550.94442280526,3314.6819447904745,-1553.1532386285928,0.24426462859287312,-1552.7976172684894,-0.11135673151056835
806.xyz,-1553.880133,-2.0255392221277075,0.15716651211551153,-4943.049447790523,157.0025238369859,-1551.8545937778722,3389.1693147905235,-1554.344873616783,0.4647406167830468,-1553.7909668744637,-0.08916612553616687
807.xyz,-1553.521083,-1.9357510027637785,0.1605200780914241,-4845.7242443043515,117.51445357175508,-1551.5853319972364,3292.2031613043514,-1552.5905164371177,-0.9305665628824045,-1552.5097604447135,-1.011322555286597
808.xyz,-1544.872021,-1.7446122257049645,0.1431386483699635,-4523.23292631611,200.50502222118553,-1543.127408774295,2978.36090531611,-1548.8558874599414,3.9838664599415097,-1548.2644269098714,3.3924059098715134
809.xyz,-1545.009153,-1.7140880144115682,0.15110703564758077,-4458.602213726997,201.18002574245656,-1543.2950649855884,2913.5930607269975,-1548.2594799399399,3.250326939939896,-1547.4136166206304,2.404463620630395
810.xyz,-1544.889731,-1.687473904120289,0.15157018450640974,-4430.686814135026,196.54523723979065,-1543.2022570958798,2885.797083135026,-1547.7394712372318,2.8497402372317993,-1547.0461332949842,2.1564022949842183
811.xyz,-1545.009159,-1.7138029973613478,0.1510719990562083,-4459.162254500072,200.5719503907893,-1543.2953560026385,2914.1530955000717,-1548.2539110388977,3.2447520388977864,-1547.420989097786,2.411830097786151
812.xyz,-1544.881795,-1.7524764366902739,0.14313403592664287,-4513.569318685649,220.36609713583363,-1543.1293185633097,2968.6875236856486,-1549.0095449787364,4.127749978736347,-1548.1372134462747,3.255418446274689
813.xyz,-1553.104733,-1.960441322796143,0.15229371810013748,-4911.014661530757,93.17454501013428,-1551.1442916772037,3357.9099285307566,-1553.0729365198843,-0.031796480115644954,-1553.369255204089,0.26452220408918947
814.xyz,-1553.104766,-1.9599835836260198,0.1522612153708722,-4911.035711697088,92.57114437382282,-1551.1447824163738,3357.930945697088,-1553.0639928298856,-0.04077317011433479,-1553.369532312253,0.2647663122531867
815.xyz,-1555.3829,-2.0309408926578296,0.15339594426353043,-4961.2081856328405,119.04674521064094,-1553.3519591073423,3405.8252856328404,-1554.450415964586,-0.9324840354140633,-1554.0300117554027,-1.3528882445973522
816.xyz,-1555.4697,-2.045948552373888,0.16042716623457348,-5045.706738379848,73.72864114786512,-1553.4237514476263,3490.2370383798475,-1554.743648147598,-0.7260518524021791,-1555.1423658549186,-0.32733414508152237
817.xyz,-1555.676479,-2.115656422618554,0.14847108703474368,-5078.543723418705,123.52749896752138,-1553.5608225773815,3522.867244418705,-1556.1056587043195,0.4291797043194947,-1555.5746378138606,-0.10184118613938153
818.xyz,-1555.373209,-2.0027924711473553,0.1541712756921093,-4944.714436227156,93.6515472073219,-1553.3704165288527,3389.3412272271553,-1553.9004286085276,-1.4727803914724973,-1553.812885080787,-1.5603239192130332
819.xyz,-1555.694358,-2.061909093189525,0.15242355561091409,-5010.321523102489,156.50905076810477,-1553.6324489068104,3454.627165102489,-1555.0554985169404,-0.6388594830596048,-1554.6765485362023,-1.0178094637976756
820.xyz,-1553.490919,-1.9971307652933241,0.15549887353082134,-4935.858456633225,114.91743289216528,-1551.4937882347067,3382.367537633225,-1553.7898054735047,0.29888647350458086,-1553.6963033774764,0.20538437747632088
821.xyz,-1555.676459,-2.115627567142923,0.14846847377430558,-5078.385845908585,123.7965379827118,-1553.5608314328572,3522.7093869085847,-1556.1050949019498,0.42863590194974677,-1555.572559486009,-0.10389951399110942
822.xyz,-1551.706449,-1.979816481712093,0.17459296124940804,-4888.075663139993,121.24223148898054,-1549.726632518288,3336.3692141399924,-1553.451504547986,1.745055547985885,-1553.0672821161577,1.3608331161576643
823.xyz,-1551.670191,-1.983327305911025,0.14565965462690245,-4918.090861542873,111.22239201897403,-1549.686863694089,3366.4206705428733,-1553.5201019618066,1.8499109618066996,-1553.4624075698587,1.7922165698587378
824.xyz,-1553.156732,-1.985103946784909,0.15557263268338326,-4929.472854684975,129.65510678149687,-1551.171628053215,3376.3161226849747,-1553.554815454232,0.3980834542321645,-1553.6122421684486,0.45551016844865444
825.xyz,-1555.915113,-2.014405362847096,0.15992139746203185,-5009.013072675943,69.05988065227227,-1553.900707637153,3453.0979596759425,-1554.1273309802914,-1.7877820197086294,-1554.6593238601733,-1.2557891398266747
826.xyz,-1550.52539,-1.767714772526933,0.14195569171331585,-4521.274179983877,177.83198097056584,-1548.757675227473,2970.748789983877,-1549.307284304347,-1.2181056956530938,-1548.2386416219376,-2.2867483780623843
827.xyz,-1550.525383,-1.76769220664028,0.1419464507196024,-4521.2910866192,177.83439807090207,-1548.7576907933596,2970.7657036191995,-1549.306843393217,-1.218539606782997,-1548.2388641839163,-2.2865188160835714
828.xyz,-1551.051315,-1.7982956373014267,0.14583296330893794,-4587.342402314984,228.9893894466121,-1549.2530193626985,3036.291087314984,-1549.904798767353,-1.1465162326469454,-1549.1083755471773,-1.9429394528226567
829.xyz,-1550.525388,-1.767603905388361,0.14195250857511038,-4521.34084331461,177.83189151945146,-1548.7577840946117,2970.8154553146096,-1549.3051180896484,-1.2202699103515897,-1548.2395191899766,-2.2858688100234303
830.xyz,-1551.918312,-1.925585680691817,0.16110917130611965,-4803.693919985463,215.21242014884734,-1549.9927263193083,3251.7756079854635,-1552.3918978890845,0.4735858890844611,-1551.956465719062,0.03815371906193832
831.xyz,-1555.167578,-2.0420812523937104,0.1688248081532979,-4981.010213491165,142.99916360203957,-1553.1254967476063,3425.842635491165,-1554.6680856123987,-0.49949238760132175,-1554.2906892007654,-0.8768887992346208
832.xyz,-1549.369223,-1.7985854054466022,0.13378691335504608,-4625.876354768727,199.13475137662994,-1547.5706375945533,3076.507131768727,-1549.9104604992542,0.5412374992542937,-1549.6156434066731,0.24642040667322362
833.xyz,-1554.654768,-2.011176758951413,0.17303350601573078,-4934.731990258437,158.38318785644546,-1552.6435912410486,3380.0772222584364,-1554.0642478223358,-0.5905201776643025,-1553.6814743721357,-0.9732936278644502
834.xyz,-1551.739284,-1.8210238987952354,0.14739907031439228,-4638.064440773021,130.42146975309305,-1549.9182601012049,3086.3251567730204,-1550.3488825125864,-1.3904014874135555,-1549.7760895562387,-1.9631944437612674
835.xyz,-1549.752334,-1.7630996252972027,0.15050033365477453,-4592.590604023088,180.54873433534988,-1547.9892343747028,3042.8382700230886,-1549.217109705329,-0.5352242946710248,-1549.1774638155002,-0.5748701844997868
836.xyz,-1551.739287,-1.8208942602123408,0.1474342631845315,-4638.148432286512,130.67721002526267,-1549.9183927397878,3086.4091452865114,-1550.3463495257395,-1.3929374742606342,-1549.7771952355827,-1.962091764417437
837.xyz,-1552.301842,-1.9212901808952176,0.16559925040429765,-4798.317022733417,158.54691790564152,-1550.3805518191048,3246.015180733417,-1552.307968828437,0.006126828436890719,-1551.8856832795225,-0.41615872047759694
838.xyz,-1548.156925,-1.7342560355125556,0.14116795448377858,-4591.106876492828,152.83272434267812,-1546.4226689644875,3042.9499514928275,-1548.6535395712458,0.4966145712458001,-1549.1579317602498,1.0010067602497656
839.xyz,-1553.738382,-1.914942878134967,0.16120513061061792,-4783.142968120381,122.23153769093395,-1551.823439121865,3229.404586120381,-1552.1839499287657,-1.5544320712342596,-1551.6859293037874,-2.05245269621264
840.xyz,-1552.781831,-1.9620002363194016,0.14887173157656158,-4894.888334553955,175.46751039852847,-1550.8198307636806,3342.106503553955,-1553.1033958735877,0.3215648735877039,-1553.1569653442086,0.37513434420861813
841.xyz,-1549.528714,-1.831335018815414,0.15790286563938927,-4786.770771353604,67.60877086258138,-1547.6973789811846,3237.2420573536037,-1550.5503497826353,1.0216357826352578,-1551.7336863560388,2.204972356038752
842.xyz,-1552.273042,-1.9553371195241036,0.1702684601121169,-4864.643781109329,114.26181380398307,-1550.317704880476,3312.3707391093294,-1552.9732063356773,0.7001643356773002,-1552.7588206196133,0.4857786196132565
843.xyz,-1552.273041,-1.9554018389565047,0.1702237594452434,-4864.713818198577,113.98149771075329,-1550.3176391610434,3312.4407771985775,-1552.9744708779715,0.7014298779715773,-1552.7597426004143,0.4867016004143352
844.xyz,-1553.324241,-2.0035194324416117,0.16724079676343048,-4921.569141962483,111.0338835762778,-1551.3207215675584,3368.2449009624825,-1553.9146325851177,0.5903915851176862,-1553.5081962769812,0.18395527698112346
845.xyz,-1552.316722,-1.9583488338635826,0.16522891429821435,-4865.67733905661,113.17141156013203,-1550.3583731661365,3313.3606170566104,-1553.0320517244377,0.7153297244376517,-1552.772426561755,0.4557045617550557
846.xyz,-1553.343248,-2.007074940054956,0.1673049687576228,-4917.068529717276,118.3668214085481,-1551.336173059945,3363.7252817172757,-1553.9841030607884,0.6408550607884536,-1553.4489494103955,0.10570141039556802
847.xyz,-1554.665117,-2.1060220629603097,0.1561722529779806,-4993.269518234025,154.2693354531182,-1552.5590949370396,3438.604401234025,-1555.9174145431405,1.2522975431404575,-1554.4520728865755,-0.21304411342453022
848.xyz,-1554.058158,-2.070963317546379,0.1629497289059149,-5027.963410412287,128.84938944939663,-1551.9871946824537,3473.905252412287,-1555.2324075103393,1.174249510339223,-1554.9087895040566,0.8506315040565369
849.xyz,-1554.97959,-2.1108612314448396,0.1530991423222531,-5062.644683722558,123.23457112405934,-1552.868728768555,3507.6650937225577,-1556.011966256434,1.0323762564341905,-1555.3653400044966,0.3857500044966855
850.xyz,-1552.873748,-2.0277848009460198,0.17204378875697313,-4975.239884710198,106.5299939641058,-1550.845963199054,3422.3661367101977,-1554.3887496102075,1.5150016102074915,-1554.2147275580344,1.3409795580344053
851.xyz,-1551.179612,-1.8684301778904617,0.12751087743223244,-4822.7244631292415,87.701140831546,-1549.3111818221093,3271.5448511292416,-1551.2751459654214,0.09553396542150949,-1552.20698720131,1.0273752013101785
852.xyz,-1552.596598,-1.9255444390607943,0.16731290747620348,-4835.791846797282,109.75562867283874,-1550.6710535609393,3283.195248797282,-1552.3910920756714,-0.20550592432869053,-1552.379008582985,-0.2175894170150059
853.xyz,-1551.956153,-1.8920490504851886,0.15051774110912022,-4854.3259083284065,110.64956320584051,-1550.064103949515,3302.3697553284064,-1551.7366312137724,-0.2195217862276877,-1552.6229942922619,0.666841292261779
854.xyz,-1553.238322,-1.9975097457850024,0.1618223274911723,-4944.323588011324,104.08493885460925,-1551.240812254215,3391.085266011324,-1553.7972103107008,0.5588883107009224,-1553.8077398847922,0.5694178847923013
855.xyz,-1545.009155,-1.7138190587927173,0.15107199415493408,-4459.327883417553,200.3819324557811,-1543.2953359412072,2914.318728417553,-1548.254224860551,3.2450698605509842,-1547.423169466554,2.4140144665541357
856.xyz,-1545.009163,-1.7137607734788658,0.1510815904032518,-4458.826394967547,200.83547350125548,-1543.295402226521,2913.817231967547,-1548.253086033436,3.2439230334359763,-1547.4165677826782,2.4074047826782135
857.xyz,-1545.009171,-1.7134250896304537,0.15109424256465057,-4458.6974358132375,200.48817388494672,-1543.2957459103695,2913.6882648132378,-1548.2465271621973,3.2373561621973295,-1547.4148701412475,2.4056991412476236
858.xyz,-1553.636311,-1.9362465210576119,0.15640721916538122,-4851.719225651937,81.30400675661267,-1551.7000644789423,3298.0829146519372,-1552.600198287171,-1.0361127128289809,-1552.5886794541132,-1.0476315458868157
859.xyz,-1544.800755,-1.675992195462753,0.12818118885234742,-4561.300469210839,72.71417365370691,-1543.1247628045373,3016.4997142108386,-1547.5151320292503,2.7143770292502722,-1548.765554870302,3.964799870301931
860.xyz,-1553.647827,-1.9267377981462688,0.1567763445063593,-4856.208490626861,78.69760820593389,-1551.7210892018538,3302.5606636268612,-1552.414408921627,-1.2334180783730062,-1552.6477769431983,-1.0000500568016832
861.xyz,-1544.881796,-1.7524659281973078,0.14314632878391126,-4513.5181161086075,220.3882625499323,-1543.1293300718025,2968.636320108608,-1549.009339655029,4.127543655029058,-1548.1365394063696,3.2547434063696983
862.xyz,-1544.872016,-1.7444203600728148,0.14314622634832808,-4523.3436607668855,200.1990438914084,-1543.1275956399272,2978.471644766885,-1548.8521386290627,3.9801226290626346,-1548.2658846380368,3.3938686380367926
863.xyz,-1544.881795,-1.7524296163016686,0.1431458868787311,-4513.553322856424,220.31785513455822,-1543.1293653836983,2968.6715278564234,-1549.008630162901,4.1268351629009885,-1548.1370028743106,3.2552078743105994
864.xyz,-1544.881795,-1.7523815252306543,0.14312961813133693,-4513.615664261115,220.2828170138195,-1543.1294134747693,2968.7338692611147,-1549.007690519412,4.125895519412097,-1548.13782354774,3.2560285477400157
865.xyz,-1553.636314,-1.9363271766564447,0.15641646036008466,-4851.697233619934,81.34668954688681,-1551.6999868233436,3298.060919619934,-1552.6017742035874,-1.0345397964126732,-1552.5883899470605,-1.0479240529396066
866.xyz,-1545.254021,-1.5486252271878167,0.12482810886998161,-4412.673263775212,32.80372735251307,-1543.7053957728122,2867.4192427752123,-1545.0265298849124,-0.2274911150875596,-1546.8089996880979,1.55497868809789
867.xyz,-1555.239135,-2.0061894238864872,0.14236082347303539,-4996.80360725146,80.29022123376404,-1553.2329455761135,3441.56447225146,-1553.9668011067138,-1.272333893286259,-1554.4985962680869,-0.7405387319131478
868.xyz,-1544.800755,-1.6762020561224946,0.128165175905988,-4561.103488797351,73.09361130067239,-1543.1245529438775,3016.302733797351,-1547.519232461999,2.7184774619991003,-1548.7629617848188,3.962206784818818
869.xyz,-1553.636297,-1.9363631437811948,0.1563953591330849,-4851.585755611428,81.54697893651755,-1551.6999338562189,3297.949458611428,-1552.6024769592939,-1.0338200407061322,-1552.586922430568,-1.049374569432075
870.xyz,-1553.998235,-1.86640317282531,0.13754440592727923,-4712.288509427754,119.11967495794904,-1552.1318318271747,3158.2902744277544,-1551.2355406484382,-2.762694351561777,-1550.7531885048804,-3.2450464951195954
871.xyz,-1553.735471,-1.8675887593060336,0.1368854544957081,-4705.235125453659,139.5959573206382,-1551.867882240694,3151.499654453659,-1551.258705626754,-2.476765373246053,-1550.6603364935265,-3.0751345064734323
872.xyz,-1553.599614,-1.8685322483625726,0.13767111627288456,-4725.164335275275,118.51323637537499,-1551.7310817516375,3171.5647212752756,-1551.2771403035076,-2.3224736964923522,-1550.9226881850586,-2.6769258149413417
873.xyz,-1553.846892,-1.86573266545062,0.13609676451834946,-4711.361156214311,106.79138689558263,-1551.9811593345494,3157.5142642143114,-1551.2224397156529,-2.6244522843471714,-1550.740980660898,-3.105911339102022
874.xyz,-1552.114348,-1.833327094660801,0.15119384572471123,-4633.757099378197,210.96692722946042,-1550.2810209053393,3081.6427513781973,-1550.589272623366,-1.5250753766340495,-1549.7193869417822,-2.3949610582178593
875.xyz,-1552.747926,-1.8704129119040005,0.1460873802343536,-4696.7128091690165,155.37573704926157,-1550.877513088096,3143.9648831690165,-1551.3138862776434,-1.4340397223566015,-1550.5481471938474,-2.199778806152608
876.xyz,-1553.182352,-1.8899291465279777,0.16729219999545053,-4725.249636187436,126.19735118165364,-1551.292422853472,3172.0672841874366,-1551.6952107606899,-1.4871412393101764,-1550.9238111015613,-2.258540898438696
877.xyz,-1553.030095,-1.8661591450085022,0.15648518230938277,-4685.007799205959,194.70269706115107,-1551.1639358549917,3131.9777042059586,-1551.2307726292538,-1.7993223707462676,-1550.3940603439073,-2.636034656092761
878.xyz,-1551.869888,-1.8799235534650525,0.17502847287678203,-4697.2477579333245,227.65686207233418,-1549.989964446535,3145.3778699333243,-1551.4997131313671,-0.3701748686328301,-1550.5551893553006,-1.3146986446993196
879.xyz,-1552.043035,-1.8920252949553429,0.14909364466176714,-4740.308778382354,185.4176379628249,-1550.1510097050445,3188.2657433823542,-1551.7361670584007,-0.3068679415991937,-1551.12205234962,-0.9209826503799832
880.xyz,-1552.715048,-1.9304971504147155,0.16424958373332482,-4794.341405587863,129.43491407480548,-1550.7845508495852,3241.626357587863,-1552.487862284326,-0.22718571567406798,-1551.8333475425638,-0.8817004574361818
881.xyz,-1552.331671,-1.9746098082505184,0.16146085942903013,-4842.459843688863,159.4633020798194,-1550.3570611917494,3290.128172688863,-1553.3497722156799,1.0181012156799625,-1552.4667872896823,0.13511628968240075
882.xyz,-1552.063497,-1.9396356206066596,0.16337419638500983,-4819.253137002755,173.02643815695515,-1550.1238613793935,3267.1896400027545,-1552.666417343174,0.6029203431739916,-1552.161290041749,0.09779304174890058
883.xyz,-1553.468841,-2.0095031359533437,0.15224240812924666,-4917.68824888878,148.0052119043458,-1551.4593378640468,3364.2194078887806,-1554.031547179161,0.5627061791608412,-1553.457107504689,-0.011733495311091247
884.xyz,-1553.494883,-1.9746841952013259,0.16063754651206724,-4893.529082800821,166.37683518487873,-1551.5201988047988,3340.0341998008207,-1553.3512256500185,-0.14365734998159496,-1553.1390719104074,-0.35581108959263474
885.xyz,-1553.0026,-1.9628597320677463,0.17226373164215553,-4790.023527011615,242.59784943316834,-1551.0397402679323,3237.0209270116156,-1553.1201894189735,0.11758941897346631,-1551.7765062147616,-1.2260937852383904
886.xyz,-1553.69394,-2.0538004798625136,0.15975373911823337,-4976.291373878839,150.76453507217846,-1551.6401395201376,3422.597433878839,-1554.8970656611812,1.2031256611810477,-1554.2285695499893,0.5346295499891767
887.xyz,-1552.954069,-2.0019412464292787,0.16495206375534163,-4903.365020643392,169.44605687256558,-1550.9521277535707,3350.4109516433923,-1553.8837966694352,0.9297276694353513,-1553.2685539598162,0.3144849598163546
888.xyz,-1555.592856,-2.092729766556573,0.16384921274735412,-5060.477818784942,179.52008848591635,-1553.5001262334433,3504.884962784942,-1555.6576985604054,0.06484256040539549,-1555.3368150059246,-0.2560409940754198
889.xyz,-1554.540749,-2.0578219663536688,0.16423781862798592,-4991.727081590652,168.84652108588932,-1552.4829270336463,3437.1863325906525,-1554.9756408211372,0.43489182113717106,-1554.431767974033,-0.10898102596706849
890.xyz,-1554.389354,-2.023290052958568,0.1727259869545414,-4926.455611626912,192.94794810059275,-1552.3660639470413,3372.0662576269124,-1554.300927472087,-0.0884265279128158,-1553.5725226398204,-0.8168313601795489
891.xyz,-1554.834936,-2.0828430438959664,0.15304166152403326,-5028.6251101573125,151.41524646160173,-1552.752092956104,3473.7901741573123,-1555.464523520229,0.6295875202290517,-1554.9175002381473,0.0825642381473699
892.xyz,-1553.621115,-1.995927717942559,0.1625084211201562,-4964.1743389518415,131.57802237330822,-1551.6251872820574,3410.5532239518416,-1553.7662993301346,0.14518433013472531,-1554.069058729545,0.44794372954515893
893.xyz,-1552.314965,-1.9918709209567054,0.16642760327938916,-4854.582002731931,192.3280797184304,-1550.3230940790434,3302.2670377319314,-1553.6870342442583,1.3720692442582276,-1552.6263655649093,0.31140056490926327
894.xyz,-1554.551221,-2.007193500549406,0.1603053667923691,-4968.3576514768065,150.18703821203283,-1552.5440274994505,3413.806430476807,-1553.986419594696,-0.5648014053040242,-1554.1241286057198,-0.4270923942801801
